path,group,size_bytes,duration_seconds,duration_method,nominal_duration_seconds,source_url
videos/week/day1/DAY1_A1_JAKE_11420000.mp4,week,16228036,,not individually measured,30,https://huggingface.co/datasets/MM-Lifelong/MM-Lifelong/resolve/248aa82039a574e63a2e524746a7cd8f32330443/videos/week/day1/DAY1_A1_JAKE_11420000.mp4
videos/week/day1/DAY1_A1_JAKE_11423000.mp4,week,14073092,,not individually measured,30,https://huggingface.co/datasets/MM-Lifelong/MM-Lifelong/resolve/248aa82039a574e63a2e524746a7cd8f32330443/videos/week/day1/DAY1_A1_JAKE_11423000.mp4
videos/week/day1/DAY1_A1_JAKE_11430000.mp4,week,11226145,,not individually measured,30,https://huggingface.co/datasets/MM-Lifelong/MM-Lifelong/resolve/248aa82039a574e63a2e524746a7cd8f32330443/videos/week/day1/DAY1_A1_JAKE_11430000.mp4
videos/week/day1/DAY1_A1_JAKE_11433000.mp4,week,10917809,,not individually measured,30,https://huggingface.co/datasets/MM-Lifelong/MM-Lifelong/resolve/248aa82039a574e63a2e524746a7cd8f32330443/videos/week/day1/DAY1_A1_JAKE_11433000.mp4
videos/week/day1/DAY1_A1_JAKE_11440000.mp4,week,13136596,,not individually measured,30,https://huggingface.co/datasets/MM-Lifelong/MM-Lifelong/resolve/248aa82039a574e63a2e524746a7cd8f32330443/videos/week/day1/DAY1_A1_JAKE_11440000.mp4
videos/week/day1/DAY1_A1_JAKE_11443000.mp4,week,12748541,,not individually measured,30,https://huggingface.co/datasets/MM-Lifelong/MM-Lifelong/resolve/248aa82039a574e63a2e524746a7cd8f32330443/videos/week/day1/DAY1_A1_JAKE_11443000.mp4
videos/week/day1/DAY1_A1_JAKE_11450000.mp4,week,13176727,,not individually measured,30,https://huggingface.co/datasets/MM-Lifelong/MM-Lifelong/resolve/248aa82039a574e63a2e524746a7cd8f32330443/videos/week/day1/DAY1_A1_JAKE_11450000.mp4
videos/week/day1/DAY1_A1_JAKE_11453000.mp4,week,13967846,,not individually measured,30,https://huggingface.co/datasets/MM-Lifelong/MM-Lifelong/resolve/248aa82039a574e63a2e524746a7cd8f32330443/videos/week/day1/DAY1_A1_JAKE_11453000.mp4
videos/week/day1/DAY1_A1_JAKE_11460000.mp4,week,11313396,30.0,"reused EgoLife duration; identical filename,size,LFS SHA256",30,https://huggingface.co/datasets/MM-Lifelong/MM-Lifelong/resolve/248aa82039a574e63a2e524746a7cd8f32330443/videos/week/day1/DAY1_A1_JAKE_11460000.mp4
videos/week/day1/DAY1_A1_JAKE_11463000.mp4,week,10213614,,not individually measured,30,https://huggingface.co/datasets/MM-Lifelong/MM-Lifelong/resolve/248aa82039a574e63a2e524746a7cd8f32330443/videos/week/day1/DAY1_A1_JAKE_11463000.mp4
videos/week/day1/DAY1_A1_JAKE_11470000.mp4,week,12326230,,not individually measured,30,https://huggingface.co/datasets/MM-Lifelong/MM-Lifelong/resolve/248aa82039a574e63a2e524746a7cd8f32330443/videos/week/day1/DAY1_A1_JAKE_11470000.mp4
videos/week/day1/DAY1_A1_JAKE_11473000.mp4,week,10561594,,not individually measured,30,https://huggingface.co/datasets/MM-Lifelong/MM-Lifelong/resolve/248aa82039a574e63a2e524746a7cd8f32330443/videos/week/day1/DAY1_A1_JAKE_11473000.mp4
videos/week/day1/DAY1_A1_JAKE_11480000.mp4,week,11926529,,not individually measured,30,https://huggingface.co/datasets/MM-Lifelong/MM-Lifelong/resolve/248aa82039a574e63a2e524746a7cd8f32330443/videos/week/day1/DAY1_A1_JAKE_11480000.mp4
videos/week/day1/DAY1_A1_JAKE_11483000.mp4,week,10488264,,not individually measured,30,https://huggingface.co/datasets/MM-Lifelong/MM-Lifelong/resolve/248aa82039a574e63a2e524746a7cd8f32330443/videos/week/day1/DAY1_A1_JAKE_11483000.mp4
videos/week/day1/DAY1_A1_JAKE_11490000.mp4,week,12990244,,not individually measured,30,https://huggingface.co/datasets/MM-Lifelong/MM-Lifelong/resolve/248aa82039a574e63a2e524746a7cd8f32330443/videos/week/day1/DAY1_A1_JAKE_11490000.mp4
videos/week/day1/DAY1_A1_JAKE_11493000.mp4,week,14639707,,not individually measured,30,https://huggingface.co/datasets/MM-Lifelong/MM-Lifelong/resolve/248aa82039a574e63a2e524746a7cd8f32330443/videos/week/day1/DAY1_A1_JAKE_11493000.mp4
videos/week/day1/DAY1_A1_JAKE_11500000.mp4,week,11331008,,not individually measured,30,https://huggingface.co/datasets/MM-Lifelong/MM-Lifelong/resolve/248aa82039a574e63a2e524746a7cd8f32330443/videos/week/day1/DAY1_A1_JAKE_11500000.mp4
videos/week/day1/DAY1_A1_JAKE_11503000.mp4,week,11546662,,not individually measured,30,https://huggingface.co/datasets/MM-Lifelong/MM-Lifelong/resolve/248aa82039a574e63a2e524746a7cd8f32330443/videos/week/day1/DAY1_A1_JAKE_11503000.mp4
videos/week/day1/DAY1_A1_JAKE_11510000.mp4,week,12061345,,not individually measured,30,https://huggingface.co/datasets/MM-Lifelong/MM-Lifelong/resolve/248aa82039a574e63a2e524746a7cd8f32330443/videos/week/day1/DAY1_A1_JAKE_11510000.mp4
